entry_id,pdf_page,cet_level,canonical_word,word_form,display_form,member_kind,sense_number,source_family,normalization_rule,review_status,review_reason
3296-03,99,CET-4,occupy,occupant,occupant,derived,,occupy occupancy occupant,literal,clean,
3297-01,99,CET-4,occur,occur,occur,canonical,,occur occurrence,literal,clean,
3297-02,99,CET-4,occur,occurrence,occurrence,derived,,occur occurrence,literal,clean,
3298-01,99,CET-4,ocean,ocean,ocean,canonical,,ocean oceanic,literal,clean,
3298-02,99,CET-4,ocean,oceanic,oceanic,derived,,ocean oceanic,literal,clean,
3299-01,99,CET-4,o'clock,o'clock,o'clock,canonical,,o􀆳clock,literal,clean,
3300-01,99,CET-4,october,october,October,canonical,,October,literal,clean,
3301-01,99,CET-4,odd,odd,odd,canonical,,odd oddity,literal,clean,
3301-02,99,CET-4,odd,oddity,oddity,derived,,odd oddity,literal,clean,
3302-01,99,CET-4,odds,odds,odds,canonical,,odds,literal,clean,
3303-01,99,CET-4,odor,odor,odor,canonical,,odo(u)r odorous,optional_omitted,spot_check,括号可选拼写
3303-02,99,CET-4,odor,odour,odour,canonical_variant,,odo(u)r odorous,optional_included,spot_check,括号可选拼写
3303-03,99,CET-4,odor,odorous,odorous,derived,,odo(u)r odorous,literal,clean,
3304-01,99,CET-4,of,of,of,canonical,,of,literal,clean,
3305-01,99,CET-4,off,off,off,canonical,,off,literal,clean,
3306-01,99,CET-4,offend,offend,offend,canonical,,offend offense/Ｇce offensive offender,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3306-02,99,CET-4,offend,offense,offense,derived,,offend offense/Ｇce offensive offender,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3306-03,99,CET-4,offend,offence,offence,derived_variant,,offend offense/Ｇce offensive offender,shared_suffix:-ce,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
3306-04,99,CET-4,offend,offensive,offensive,derived,,offend offense/Ｇce offensive offender,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3306-05,99,CET-4,offend,offender,offender,derived,,offend offense/Ｇce offensive offender,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3307-01,99,CET-4,offer,offer,offer,canonical,,offer offering,literal,clean,
3307-02,99,CET-4,offer,offering,offering,derived,,offer offering,literal,clean,
3308-01,99,CET-4,office,office,office,canonical,,office,literal,clean,
3309-01,99,CET-4,officer,officer,officer,canonical,,officer,literal,clean,
3310-01,99,CET-4,official,official,official,canonical,,official,literal,clean,
3311-01,99,CET-6,offset,offset,offset,canonical,,offset,literal,clean,
3312-01,99,CET-6,offspring,offspring,offspring,canonical,,offspring,literal,clean,
3313-01,99,CET-4,often,often,often,canonical,,often/oftentimes,literal,clean,
3313-02,99,CET-4,often,oftentimes,oftentimes,canonical_variant,,often/oftentimes,slash_alternative:literal,spot_check,斜杠并列形式
3314-01,99,CET-4,oil,oil,oil,canonical,,oil oily,literal,clean,
3314-02,99,CET-4,oil,oily,oily,derived,,oil oily,literal,clean,
3315-01,99,CET-4,okay,okay,okay,canonical,,okay,literal,clean,
3316-01,99,CET-4,old,old,old,canonical,,old,literal,clean,
3317-01,99,CET-4,old-fashioned,old-fashioned,old-fashioned,canonical,,oldＧfashioned,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3318-01,99,CET-6,olive,olive,olive,canonical,,olive,literal,clean,
3319-01,100,CET-4,olympic,olympic,Olympic,canonical,,Olympic Olympics Olympiad,literal,clean,
3319-02,100,CET-4,olympic,olympics,Olympics,derived,,Olympic Olympics Olympiad,literal,clean,
3319-03,100,CET-4,olympic,olympiad,Olympiad,derived,,Olympic Olympics Olympiad,literal,clean,
3320-01,100,CET-4,omit,omit,omit,canonical,,omit omission,literal,clean,
3320-02,100,CET-4,omit,omission,omission,derived,,omit omission,literal,clean,
3321-01,100,CET-4,on,on,on,canonical,,on,literal,clean,
3322-01,100,CET-4,once,once,once,canonical,,once,literal,clean,
3323-01,100,CET-4,one,one,one,canonical,,one,literal,clean,
3324-01,100,CET-4,oneself,oneself,oneself,canonical,,oneself,literal,clean,
3325-01,100,CET-4,ongoing,ongoing,ongoing,canonical,,ongoing,literal,clean,
3326-01,100,CET-4,onion,onion,onion,canonical,,onion,literal,clean,
3327-01,100,CET-4,online,online,online,canonical,,online,literal,clean,
3328-01,100,CET-4,only,only,only,canonical,,only,literal,clean,
3329-01,100,CET-6,onset,onset,onset,canonical,,onset,literal,clean,
3330-01,100,CET-4,onto,onto,onto,canonical,,onto,literal,clean,
3331-01,100,CET-4,onward,onward,onward,canonical,,onward,literal,clean,
3332-01,100,CET-6,opaque,opaque,opaque,canonical,,opaque,literal,clean,
3333-01,100,CET-4,open,open,open,canonical,,open opener opening openly,literal,clean,
3333-02,100,CET-4,open,opener,opener,derived,,open opener opening openly,literal,clean,
3333-03,100,CET-4,open,opening,opening,derived,,open opener opening openly,literal,clean,
3333-04,100,CET-4,open,openly,openly,derived,,open opener opening openly,literal,clean,
3334-01,100,CET-4,opera,opera,opera,canonical,,opera,literal,clean,
3335-01,100,CET-4,operate,operate,operate,canonical,,operate operation operational operator,literal,clean,
3335-02,100,CET-4,operate,operation,operation,derived,,operate operation operational operator,literal,clean,
3335-03,100,CET-4,operate,operational,operational,derived,,operate operation operational operator,literal,clean,
3335-04,100,CET-4,operate,operator,operator,derived,,operate operation operational operator,literal,clean,
3336-01,100,CET-6,operative,operative,operative,canonical,,operative,literal,clean,
3337-01,100,CET-4,opinion,opinion,opinion,canonical,,opinion,literal,clean,
3338-01,100,CET-4,opportunity,opportunity,opportunity,canonical,,opportunity,literal,clean,
3339-01,100,CET-4,oppose,oppose,oppose,canonical,,oppose opposition opponent,literal,clean,
3339-02,100,CET-4,oppose,opposition,opposition,derived,,oppose opposition opponent,literal,clean,
3339-03,100,CET-4,oppose,opponent,opponent,derived,,oppose opposition opponent,literal,clean,
3340-01,100,CET-4,opposite,opposite,opposite,canonical,,opposite,literal,clean,
3341-01,100,CET-6,oppress,oppress,oppress,canonical,,oppress oppression oppressive,literal,clean,
3341-02,100,CET-6,oppress,oppression,oppression,derived,,oppress oppression oppressive,literal,clean,
3341-03,100,CET-6,oppress,oppressive,oppressive,derived,,oppress oppression oppressive,literal,clean,
3342-01,100,CET-4,opt,opt,opt,canonical,,opt option optional,literal,clean,
3342-02,100,CET-4,opt,option,option,derived,,opt option optional,literal,clean,
3342-03,100,CET-4,opt,optional,optional,derived,,opt option optional,literal,clean,
3343-01,100,CET-6,optic,optic,optic,canonical,,optic optical,literal,clean,
3343-02,100,CET-6,optic,optical,optical,derived,,optic optical,literal,clean,
3344-01,100,CET-4,optimism,optimism,optimism,canonical,,optimism optimistic optimist,literal,clean,
3344-02,100,CET-4,optimism,optimistic,optimistic,derived,,optimism optimistic optimist,literal,clean,
3344-03,100,CET-4,optimism,optimist,optimist,derived,,optimism optimistic optimist,literal,clean,
3345-01,100,CET-6,optimum,optimum,optimum,canonical,,optimum optimal,literal,clean,
3345-02,100,CET-6,optimum,optimal,optimal,derived,,optimum optimal,literal,clean,
3346-01,100,CET-4,or,or,or,canonical,,or,literal,clean,
3347-01,100,CET-4,oral,oral,oral,canonical,,oral,literal,clean,
3348-01,100,CET-4,orange,orange,orange,canonical,,orange,literal,clean,
3349-01,100,CET-4,orbit,orbit,orbit,canonical,,orbit orbital,literal,clean,
3349-02,100,CET-4,orbit,orbital,orbital,derived,,orbit orbital,literal,clean,
3350-01,100,CET-4,orchestra,orchestra,orchestra,canonical,,orchestra,literal,clean,
3351-01,100,CET-6,ordeal,ordeal,ordeal,canonical,,ordeal,literal,clean,
3352-01,100,CET-4,order,order,order,canonical,,order orderly,literal,clean,
3352-02,100,CET-4,order,orderly,orderly,derived,,order orderly,literal,clean,
3353-01,100,CET-4,ordinary,ordinary,ordinary,canonical,,ordinary,literal,clean,
3354-01,100,CET-4,ore,ore,ore,canonical,,ore,literal,clean,
3355-01,100,CET-4,organ,organ,organ,canonical,,organ,literal,clean,
3356-01,100,CET-4,organic,organic,organic,canonical,,organic,literal,clean,
3357-01,100,CET-4,organism,organism,organism,canonical,,organism,literal,clean,
3358-01,100,CET-4,organize,organize,organize,canonical,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3358-02,100,CET-4,organize,organise,organise,canonical_variant,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,shared_suffix:-ise,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
3358-03,100,CET-4,organize,organization,organization,derived,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3358-04,100,CET-4,organize,organisation,organisation,derived_variant,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,shared_suffix:-sation,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
3358-05,100,CET-4,organize,organizational,organizational,derived,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,literal,spot_check,PDF 连字符/共享词尾字形已恢复
3358-06,100,CET-4,organize,organisational,organisational,derived_variant,,organize/Ｇise organization/Ｇsation organizational/Ｇsational,shared_suffix:-sational,spot_check,共享词尾替换；PDF 连字符/共享词尾字形已恢复
3359-01,100,CET-4,orient,orient,orient,canonical,1,orient１,literal,spot_check,同形异义编号已移至 sense_number
3360-01,100,CET-4,orient,orient,orient,canonical,2,orient２,literal,spot_check,同形异义编号已移至 sense_number
3361-01,101,CET-4,origin,origin,origin,canonical,,origin original originality originate,literal,clean,
3361-02,101,CET-4,origin,original,original,derived,,origin original originality originate,literal,clean,
3361-03,101,CET-4,origin,originality,originality,derived,,origin original originality originate,literal,clean,
3361-04,101,CET-4,origin,originate,originate,derived,,origin original originality originate,literal,clean,
3362-01,101,CET-4,ornament,ornament,ornament,canonical,,ornament ornamental,literal,clean,
3362-02,101,CET-4,ornament,ornamental,ornamental,derived,,ornament ornamental,literal,clean,
3363-01,101,CET-4,orphan,orphan,orphan,canonical,,orphan orphanage,literal,clean,
3363-02,101,CET-4,orphan,orphanage,orphanage,derived,,orphan orphanage,literal,clean,
3364-01,101,CET-6,orthodox,orthodox,orthodox,canonical,,orthodox,literal,clean,
3365-01,101,CET-4,other,other,other,canonical,,other,literal,clean,
3366-01,101,CET-4,otherwise,otherwise,otherwise,canonical,,otherwise,literal,clean,
3367-01,101,CET-4,oughtto,oughtto,oughtto,canonical,,oughtto,literal,clean,
3368-01,101,CET-4,ounce,ounce,ounce,canonical,,ounce,literal,clean,
3369-01,101,CET-4,our,our,our,canonical,,our,literal,clean,
3370-01,101,CET-4,ours,ours,ours,canonical,,ours,literal,clean,
3371-01,101,CET-4,ourselves,ourselves,ourselves,canonical,,ourselves,literal,clean,
3372-01,101,CET-4,out,out,out,canonical,,out,literal,clean,
3373-01,101,CET-4,outbreak,outbreak,outbreak,canonical,,outbreak,literal,clean,
3374-01,101,CET-4,outcome,outcome,outcome,canonical,,outcome,literal,clean,
3375-01,101,CET-4,outdated,outdated,outdated,canonical,,outdated,literal,clean,
3376-01,101,CET-4,outdoor,outdoor,outdoor,canonical,,outdoor outdoors,literal,clean,
3376-02,101,CET-4,outdoor,outdoors,outdoors,derived,,outdoor outdoors,literal,clean,
3377-01,101,CET-4,outer,outer,outer,canonical,,outer,literal,clean,
3378-01,101,CET-6,outfit,outfit,outfit,canonical,,outfit,literal,clean,
3379-01,101,CET-4,outgoing,outgoing,outgoing,canonical,,outgoing,literal,clean,
3380-01,101,CET-4,outing,outing,outing,canonical,,outing,literal,clean,
3381-01,101,CET-6,outlaw,outlaw,outlaw,canonical,,outlaw,literal,clean,
3382-01,101,CET-4,outlet,outlet,outlet,canonical,,outlet,literal,clean,
3383-01,101,CET-4,outline,outline,outline,canonical,,outline,literal,clean,
3384-01,101,CET-4,outlook,outlook,outlook,canonical,,outlook,literal,clean,
3385-01,101,CET-4,output,output,output,canonical,,output,literal,clean,
3386-01,101,CET-6,outrage,outrage,outrage,canonical,,outrage outrageous,literal,clean,
3386-02,101,CET-6,outrage,outrageous,outrageous,derived,,outrage outrageous,literal,clean,
3387-01,101,CET-4,outset,outset,outset,canonical,,outset,literal,clean,
3388-01,101,CET-4,outside,outside,outside,canonical,,outside outsider,literal,clean,
3388-02,101,CET-4,outside,outsider,outsider,derived,,outside outsider,literal,clean,
3389-01,101,CET-4,outskirts,outskirts,outskirts,canonical,,outskirts,literal,clean,
3390-01,101,CET-4,outstanding,outstanding,outstanding,canonical,,outstanding,literal,clean,
3391-01,101,CET-4,outward,outward,outward,canonical,,outward outwards,literal,clean,
3391-02,101,CET-4,outward,outwards,outwards,derived,,outward outwards,literal,clean,
3392-01,101,CET-4,oval,oval,oval,canonical,,oval,literal,clean,
3393-01,101,CET-4,oven,oven,oven,canonical,,oven,literal,clean,
3394-01,101,CET-4,over,over,over,canonical,,over,literal,clean,
3395-01,101,CET-4,overall,overall,overall,canonical,,overall,literal,clean,
3396-01,101,CET-4,overcoat,overcoat,overcoat,canonical,,overcoat,literal,clean,
3397-01,101,CET-4,overcome,overcome,overcome,canonical,,overcome,literal,clean,
3398-01,101,CET-4,overdue,overdue,overdue,canonical,,overdue,literal,clean,
3399-01,101,CET-6,overflow,overflow,overflow,canonical,,overflow,literal,clean,
3400-01,101,CET-6,overhaul,overhaul,overhaul,canonical,,overhaul,literal,clean,
3401-01,101,CET-4,overhead,overhead,overhead,canonical,,overhead,literal,clean,
3402-01,101,CET-4,overhear,overhear,overhear,canonical,,overhear,literal,clean,
3403-01,102,CET-6,overlap,overlap,overlap,canonical,,overlap,literal,clean,
3404-01,102,CET-4,overlook,overlook,overlook,canonical,,overlook,literal,clean,
3405-01,102,CET-4,overnight,overnight,overnight,canonical,,overnight,literal,clean,
3406-01,102,CET-6,override,override,override,canonical,,override,literal,clean,
3407-01,102,CET-4,overseas,overseas,overseas,canonical,,overseas,literal,clean,
3408-01,102,CET-4,oversee,oversee,oversee,canonical,,oversee,literal,clean,
3409-01,102,CET-4,oversight,oversight,oversight,canonical,,oversight,literal,clean,
3410-01,102,CET-6,overstate,overstate,overstate,canonical,,overstate,literal,clean,
3411-01,102,CET-6,overt,overt,overt,canonical,,overt,literal,clean,
3412-01,102,CET-4,overtake,overtake,overtake,canonical,,overtake,literal,clean,
3413-01,102,CET-4,overthrow,overthrow,overthrow,canonical,,overthrow,literal,clean,
3414-01,102,CET-4,overtime,overtime,overtime,canonical,,overtime,literal,clean,
3415-01,102,CET-6,overturn,overturn,overturn,canonical,,overturn,literal,clean,
3416-01,102,CET-4,overwhelm,overwhelm,overwhelm,canonical,,overwhelm overwhelming overwhelmingly,literal,clean,
3416-02,102,CET-4,overwhelm,overwhelming,overwhelming,derived,,overwhelm overwhelming overwhelmingly,literal,clean,
3416-03,102,CET-4,overwhelm,overwhelmingly,overwhelmingly,derived,,overwhelm overwhelming overwhelmingly,literal,clean,
3417-01,102,CET-4,owe,owe,owe,canonical,,owe owingto,literal,clean,
3417-02,102,CET-4,owe,owingto,owingto,derived,,owe owingto,literal,clean,
3418-01,102,CET-6,owl,owl,owl,canonical,,owl,literal,clean,
3419-01,102,CET-4,own,own,own,canonical,,own owner ownership,literal,clean,
3419-02,102,CET-4,own,owner,owner,derived,,own owner ownership,literal,clean,
3419-03,102,CET-4,own,ownership,ownership,derived,,own owner ownership,literal,clean,
3420-01,102,CET-4,ox,ox,ox,canonical,,ox,literal,clean,
3421-01,102,CET-6,oxide,oxide,oxide,canonical,,oxide,literal,clean,
3422-01,102,CET-4,oxygen,oxygen,oxygen,canonical,,oxygen,literal,clean,
3423-01,102,CET-4,ozone,ozone,ozone,canonical,,ozone,literal,clean,
3424-01,102,CET-4,pace,pace,pace,canonical,,pace,literal,clean,
3425-01,102,CET-4,pack,pack,pack,canonical,,pack,literal,clean,
3426-01,102,CET-4,package,package,package,canonical,,package,literal,clean,
3427-01,102,CET-4,packet,packet,packet,canonical,,packet,literal,clean,
3428-01,102,CET-6,pact,pact,pact,canonical,,pact,literal,clean,
3429-01,102,CET-4,pad,pad,pad,canonical,,pad,literal,clean,
3430-01,102,CET-4,paddy,paddy,paddy,canonical,,paddy,literal,clean,
3431-01,102,CET-4,page,page,page,canonical,,page,literal,clean,
3432-01,102,CET-4,pain,pain,pain,canonical,,pain painful,literal,clean,
3432-02,102,CET-4,pain,painful,painful,derived,,pain painful,literal,clean,
3433-01,102,CET-4,paint,paint,paint,canonical,,paint painting painter,literal,clean,
3433-02,102,CET-4,paint,painting,painting,derived,,paint painting painter,literal,clean,
3433-03,102,CET-4,paint,painter,painter,derived,,paint painting painter,literal,clean,
3434-01,102,CET-4,pair,pair,pair,canonical,,pair,literal,clean,
3435-01,102,CET-4,palace,palace,palace,canonical,,palace,literal,clean,
3436-01,102,CET-4,pale,pale,pale,canonical,,pale,literal,clean,
3437-01,102,CET-4,palm,palm,palm,canonical,,palm,literal,clean,
